"gene"	"adj.pval.Initial.Treatment"	"adj.pval.treatment"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g279730"	5.45569016823499e-13	0.000145157945973704	2.63634383994834e-15	0.74857587266339	1.38444817770327e-19	"Scaffold_14"	8594867	8627802	"Q5R6S0"	"ABHGA_PONAB"	"Phosphatidylserine lipase ABHD16A (EC 3.1.-.-) (Alpha/beta hydrolase domain-containing protein 16A) (Abhydrolase domain-containing protein 16A) (HLA-B-associated transcript 5 homolog) (Monoacylglycerol lipase ABHD16A) (EC 3.1.1.23)"	"GO:0004620; GO:0006660; GO:0016021; GO:0047372; GO:0052651; GO:1905344"	"integral component of membrane [GO:0016021]; acylglycerol lipase activity [GO:0047372]; phospholipase activity [GO:0004620]; monoacylglycerol catabolic process [GO:0052651]; phosphatidylserine catabolic process [GO:0006660]; prostaglandin catabolic process [GO:1905344]"
"PGEN_.00g279870"	2.81236539819314e-05	5.7487155105562e-17	0.08678522748166	0.715425274080474	0.0171478023370942	"Scaffold_14"	9058523	9112116	"P00522"	"ABL_DROME"	"Tyrosine-protein kinase Abl (EC 2.7.10.2) (D-ash) (Protein abelson)"	"GO:0001764; GO:0003382; GO:0003401; GO:0004713; GO:0004715; GO:0005524; GO:0005737; GO:0005829; GO:0005911; GO:0005912; GO:0005927; GO:0005938; GO:0007268; GO:0007303; GO:0007370; GO:0007391; GO:0007409; GO:0007411; GO:0007417; GO:0007419; GO:0007611; GO:0008045; GO:0008064; GO:0008360; GO:0010592; GO:0010977; GO:0016199; GO:0018108; GO:0019897; GO:0021785; GO:0030424; GO:0031647; GO:0032880; GO:0045179; GO:0045202; GO:0045886; GO:0046777; GO:0046827; GO:0048749; GO:0048813; GO:0072499"	"adherens junction [GO:0005912]; apical cortex [GO:0045179]; axon [GO:0030424]; cell cortex [GO:0005938]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; muscle tendon junction [GO:0005927]; synapse [GO:0045202]; ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; protein tyrosine kinase activity [GO:0004713]; axis elongation [GO:0003401]; axon guidance [GO:0007411]; axon midline choice point recognition [GO:0016199]; axonogenesis [GO:0007409]; branchiomotor neuron axon guidance [GO:0021785]; central nervous system development [GO:0007417]; chemical synaptic transmission [GO:0007268]; compound eye development [GO:0048749]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; dendrite morphogenesis [GO:0048813]; dorsal closure [GO:0007391]; epithelial cell morphogenesis [GO:0003382]; learning or memory [GO:0007611]; motor neuron axon guidance [GO:0008045]; negative regulation of neuron projection development [GO:0010977]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; neuron migration [GO:0001764]; peptidyl-tyrosine phosphorylation [GO:0018108]; photoreceptor cell axon guidance [GO:0072499]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of protein export from nucleus [GO:0046827]; protein autophosphorylation [GO:0046777]; regulation of actin polymerization or depolymerization [GO:0008064]; regulation of cell shape [GO:0008360]; regulation of protein localization [GO:0032880]; regulation of protein stability [GO:0031647]; ventral cord development [GO:0007419]; ventral furrow formation [GO:0007370]"
"PGEN_.00g282450"	5.79019939381763e-17	2.7985295150927e-05	0.921369850168275	0.993674611620508	0.880420399547991	"Scaffold_14"	15054143	15088020	NA	NA	NA	NA	NA
"PGEN_.00g283380"	0.000262655774473788	0.000610185892342973	0.447130317498207	0.740989177965251	7.92186380855766e-20	"Scaffold_14"	17328982	17400089	"Q9XTQ6"	"TBH1_CAEEL"	"Tyramine beta-hydroxylase (EC 1.14.17.-)"	"GO:0004500; GO:0004836; GO:0005507; GO:0005615; GO:0005737; GO:0006589; GO:0016021; GO:0016715; GO:0030667; GO:0042420; GO:0042421; GO:0045202"	"cytoplasm [GO:0005737]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; secretory granule membrane [GO:0030667]; synapse [GO:0045202]; copper ion binding [GO:0005507]; dopamine beta-monooxygenase activity [GO:0004500]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen [GO:0016715]; tyramine-beta hydroxylase activity [GO:0004836]; dopamine catabolic process [GO:0042420]; norepinephrine biosynthetic process [GO:0042421]; octopamine biosynthetic process [GO:0006589]"
"PGEN_.00g284710"	1.1700563168884e-05	2.57533345353418e-05	1.23524587580966e-05	0.00600854442254901	3.74222971174172e-64	"Scaffold_14"	20971964	20979053	NA	NA	NA	NA	NA
"PGEN_.00g285330"	3.35188382803047e-22	5.25767887740946e-10	1.2357142975068e-17	0.000166149275138237	3.30702729429827e-05	"Scaffold_14"	22480283	22493744	NA	NA	NA	NA	NA
"PGEN_.00g286080"	8.97342739861795e-07	2.55433138980638e-12	0.00236317760830106	0.00969310729241917	0.844947143899857	"Scaffold_14"	24120924	24142993	NA	NA	NA	NA	NA
"PGEN_.00g289060"	0.0121527518102423	0.0295866732175222	0.570039835430321	0.385578668409229	0.289761110098243	"Scaffold_14"	29616418	29622077	NA	NA	NA	NA	NA
"PGEN_.00g289090"	6.98057411284909e-05	2.7942671696201e-05	0.0141772838184188	0.014075002145057	0.986863285206031	"Scaffold_14"	29650979	29662232	"E9Q5G3"	"KIF23_MOUSE"	"Kinesin-like protein KIF23"	"GO:0000281; GO:0000915; GO:0003777; GO:0005524; GO:0005623; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005819; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0030496; GO:0032467; GO:0045171; GO:0051256; GO:0072383; GO:0072686; GO:0090543; GO:0097149"	"cell [GO:0005623]; centralspindlin complex [GO:0097149]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Flemming body [GO:0090543]; intercellular bridge [GO:0045171]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; actomyosin contractile ring assembly [GO:0000915]; microtubule-based movement [GO:0007018]; mitotic cytokinesis [GO:0000281]; mitotic spindle midzone assembly [GO:0051256]; plus-end-directed vesicle transport along microtubule [GO:0072383]; positive regulation of cytokinesis [GO:0032467]"
"PGEN_.00g291910"	7.58925519598593e-83	2.05542574240784e-21	1.26979624925011e-182	0.786358763518069	1.38393088627496e-31	"Scaffold_14"	35949839	35966065	"Q4PJX1"	"ODR4_MOUSE"	"Protein odr-4 homolog (mODR-4)"	"GO:0008104; GO:0016021"	"integral component of membrane [GO:0016021]; protein localization [GO:0008104]"
"PGEN_.00g291920"	1.50887473415257e-25	1.27187131916746e-26	0.00135013182551794	4.46963961917989e-05	0.00510388883457419	"Scaffold_14"	35980565	35989129	NA	NA	NA	NA	NA
"PGEN_.00g292360"	2.44149643067296e-09	0.0033596968107957	1.62728424244124e-05	0.576694964238778	0.00274121520336647	"Scaffold_14"	36958778	36970352	NA	NA	NA	NA	NA
"PGEN_.00g295080"	2.05281398442206e-32	8.77393502695559e-18	0.953064677094118	0.424471573875924	0.20188044611292	"Scaffold_14"	43231713	43232399	NA	NA	NA	NA	NA
"PGEN_.00g295480"	1.76154521210956e-35	3.76712538415412e-45	5.6020735441766e-41	0.411194008266707	1.6430604906753e-33	"Scaffold_14"	43606617	43620277	NA	NA	NA	NA	NA
"PGEN_.00g299840"	4.12760700693741e-13	0.00163590612536285	0.00246488597074326	0.858797023597117	8.53249585186973e-06	"Scaffold_15"	7038040	7046342	NA	NA	NA	NA	NA
"PGEN_.00g302860"	4.07263703721038e-08	2.72150248348314e-14	0.101416862114148	3.6842219695043e-38	2.87820864300531e-35	"Scaffold_15"	14475444	14494663	"Q6NT16"	"S18B1_HUMAN"	"MFS-type transporter SLC18B1 (Solute carrier family 18 member B1)"	"GO:0016021; GO:0055085"	"integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]"
"PGEN_.00g304250"	0.0174995010720449	0.000410594612434093	0.00992629895605387	0.314712926873485	1.03483883593798e-06	"Scaffold_15"	18341336	18341860	NA	NA	NA	NA	NA
"PGEN_.00g304260"	0.0435988495637021	0.000484598444470059	0.00430481190554371	0.314627057099563	0.113169592148954	"Scaffold_15"	18342004	18342573	NA	NA	NA	NA	NA
"PGEN_.00g304920"	0.00576789139776345	6.71865607913644e-06	0.0700977714339766	0.992825156582821	0.0698159218142679	"Scaffold_15"	19709067	19710275	NA	NA	NA	NA	NA
"PGEN_.00g304970"	8.50994649037967e-08	0.00195430651920515	0.987086914383775	0.632421373398211	0.448781904505554	"Scaffold_15"	19841457	19849321	"D2GZW6"	"VRTN_AILME"	"Vertnin"	"GO:0004803; GO:0006313; GO:0043565"	"sequence-specific DNA binding [GO:0043565]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]"
"PGEN_.00g305680"	2.01672078892685e-06	0.000352567844494513	0.0153065715788813	0.190743887339378	3.49146394859736e-09	"Scaffold_15"	21853239	21888214	"O88873"	"GMEB2_RAT"	"Glucocorticoid modulatory element-binding protein 2 (GMEB-2)"	"GO:0000978; GO:0000981; GO:0001228; GO:0003713; GO:0005634; GO:0005737; GO:0006357; GO:0043565; GO:0045944; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]"
"PGEN_.00g308500"	0.0396038590738254	0.00127321615398617	0.886561197840415	0.842929439869353	0.20188044611292	"Scaffold_15"	28670414	28674256	"Q15386"	"UBE3C_HUMAN"	"Ubiquitin-protein ligase E3C (EC 2.3.2.26) (HECT-type ubiquitin transferase E3C) (HectH2)"	"GO:0000209; GO:0000502; GO:0004842; GO:0005634; GO:0006511; GO:0061631"	"nucleus [GO:0005634]; proteasome complex [GO:0000502]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]"
"PGEN_.00g308970"	9.24618779259782e-26	8.0583843924979e-09	0.00590592499212935	1.60820096388255e-11	8.13391673574882e-06	"Scaffold_15"	30256878	30261165	"Q93075"	"TATD2_HUMAN"	"Putative deoxyribonuclease TATDN2 (EC 3.1.21.-)"	"GO:0005634; GO:0005654; GO:0016888; GO:0036498; GO:0046872"	"nucleoplasm [GO:0005654]; nucleus [GO:0005634]; endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]; metal ion binding [GO:0046872]; IRE1-mediated unfolded protein response [GO:0036498]"
"PGEN_.00g309570"	1.29634838998509e-10	0.00697192663573614	0.945626120997489	0.801638611461433	0.520138823077051	"Scaffold_15"	31898261	31953724	NA	NA	NA	NA	NA
"PGEN_.00g310520"	4.65722205375811e-05	4.88600908056966e-05	0.339100399030048	0.448819817847169	0.0238081596437473	"Scaffold_15"	34581787	34614741	NA	NA	NA	NA	NA
"PGEN_.00g311190"	7.1426767081008e-06	0.0259253732299857	3.98512426227859e-09	0.589377785667923	0.000512516769803477	"Scaffold_15"	36259441	36264805	"B8NM66"	"USTA_ASPFN"	"Ribosomally synthesized cyclic peptide ustiloxin B precursosr (Ustiloxin B biosynthesis protein A) [Cleaved into: YAIG-I; YAIG-II; YAIG-III; YAIG-IV; YAIG-V; YAIG-VI; YAIG-VII; YAIG-VIII; YAIG-IX; YAIG-X; YAIG-XI; YAIG-XII; YAIG-XIII; YAIG-XIV; YAIG-XV; YAIG-XVI]"	""	""
"PGEN_.00g311750"	1.72611112830731e-05	0.000387512745292948	4.5671303014684e-09	0.00027181680074815	3.74453059269908e-12	"Scaffold_15"	37693159	37710893	NA	NA	NA	NA	NA
"PGEN_.00g312440"	0.00755579484375477	0.00428194841685916	0.00134110913073539	0.367304501910526	0.671917560908763	"Scaffold_15"	39426630	39540564	"Q4V8B0"	"OXR1_RAT"	"Oxidation resistance protein 1 (Protein C7)"	"GO:0005730; GO:0005739; GO:0006979; GO:0007628; GO:0016491; GO:0043524; GO:0051402; GO:0071447; GO:1900408; GO:1902083; GO:1903204"	"mitochondrion [GO:0005739]; nucleolus [GO:0005730]; oxidoreductase activity [GO:0016491]; adult walking behavior [GO:0007628]; cellular response to hydroperoxide [GO:0071447]; negative regulation of cellular response to oxidative stress [GO:1900408]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced neuron death [GO:1903204]; negative regulation of peptidyl-cysteine S-nitrosylation [GO:1902083]; neuron apoptotic process [GO:0051402]; response to oxidative stress [GO:0006979]"
"PGEN_.00g312690"	1.95150936586602e-27	9.32091159986845e-08	0.000604545846855636	0.00078522841571614	2.21810863539732e-05	"Scaffold_15"	40337744	40343589	"Q6AZB8"	"HARB1_DANRE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005737; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g316050"	0.00110866058377515	4.33094064894631e-05	0.00097648793359843	0.801638611461433	2.02778428512034e-05	"Scaffold_16"	459215	459469	NA	NA	NA	NA	NA
"PGEN_.00g316170"	4.15392583447602e-09	7.79580501318026e-12	1.3457183773663e-07	0.045045442904264	0.797088016592003	"Scaffold_16"	790566	822937	"Q5ZIJ9"	"MIB2_CHICK"	"E3 ubiquitin-protein ligase MIB2 (EC 2.3.2.27) (Mind bomb homolog 2) (RING-type E3 ubiquitin transferase MIB2)"	"GO:0004842; GO:0005737; GO:0007219; GO:0008270; GO:0016567"	"cytoplasm [GO:0005737]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; Notch signaling pathway [GO:0007219]; protein ubiquitination [GO:0016567]"
"PGEN_.00g322650"	1.2961838089739e-44	6.21259310384545e-39	0.00365124675695252	0.145023056613824	5.63546457944541e-51	"Scaffold_16"	18248077	18261946	"P22699"	"GUN6_DICDI"	"Endoglucanase (EC 3.2.1.4) (Cellulase) (Endo-1,4-beta-glucanase) (Spore germination protein 270-6)"	"GO:0005576; GO:0008810; GO:0009847; GO:0030245; GO:0030248; GO:0030435"	"extracellular region [GO:0005576]; cellulase activity [GO:0008810]; cellulose binding [GO:0030248]; cellulose catabolic process [GO:0030245]; spore germination [GO:0009847]; sporulation resulting in formation of a cellular spore [GO:0030435]"
"PGEN_.00g326070"	2.83818919843375e-07	1.185022360736e-06	0.0169069783922112	0.472533833622349	0.424774006750424	"Scaffold_16"	28622353	28656089	"Q5U249"	"ELYS_XENLA"	"Protein ELYS (Protein MEL-28) (xELYS)"	"GO:0003677; GO:0005643; GO:0005654; GO:0005737; GO:0015031; GO:0051028"	"cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; mRNA transport [GO:0051028]; protein transport [GO:0015031]"
"PGEN_.00g328960"	5.51604625556441e-24	9.82572596999356e-14	1.98106704713338e-06	1.27373855709564e-05	3.62615646478375e-26	"Scaffold_17"	4818154	4836910	"B3EWZ8"	"ECT_ACRMI"	"Ectin (Fragment)"	"GO:0005576"	"extracellular region [GO:0005576]"
"PGEN_.00g333540"	0.00493681843176469	0.0108851843486888	0.0329892948793458	0.723220146665289	0.194906186333233	"Scaffold_17"	19207496	19252244	"Q86TI4"	"WDR86_HUMAN"	"WD repeat-containing protein 86"	""	""
"PGEN_.00g333690"	3.00219514033863e-11	1.75162116448154e-09	4.37907675700043e-10	1.63689798489923e-05	3.00875285622997e-07	"Scaffold_17"	19655402	19663314	NA	NA	NA	NA	NA
"PGEN_.00g334400"	3.90763618477262e-88	3.54604761710629e-10	0.000150166718013291	0.324863041040493	0.179065606128752	"Scaffold_17"	21776739	21871098	"O01761"	"UNC89_CAEEL"	"Muscle M-line assembly protein unc-89 (Obscurin) (Uncoordinated protein 89)"	"GO:0004672; GO:0005089; GO:0005524; GO:0010628; GO:0014722; GO:0017048; GO:0019902; GO:0030241; GO:0031034; GO:0031430; GO:0031672; GO:0034613; GO:0040017; GO:0045214; GO:0045989; GO:0060298; GO:0071688; GO:0090736; GO:1905552; GO:1905905"	"A band [GO:0031672]; M band [GO:0031430]; ATP binding [GO:0005524]; MATH domain binding [GO:0090736]; phosphatase binding [GO:0019902]; protein kinase activity [GO:0004672]; Rho GTPase binding [GO:0017048]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]; cellular protein localization [GO:0034613]; myosin filament assembly [GO:0031034]; pharyngeal gland morphogenesis [GO:1905905]; positive regulation of gene expression [GO:0010628]; positive regulation of locomotion [GO:0040017]; positive regulation of protein localization to endoplasmic reticulum [GO:1905552]; positive regulation of sarcomere organization [GO:0060298]; positive regulation of striated muscle contraction [GO:0045989]; regulation of skeletal muscle contraction by calcium ion signaling [GO:0014722]; sarcomere organization [GO:0045214]; skeletal muscle myosin thick filament assembly [GO:0030241]; striated muscle myosin thick filament assembly [GO:0071688]"
"PGEN_.00g336030"	9.25195400856351e-08	0.00423260726542544	0.790561573652396	0.642239642283089	0.00188287996858036	"Scaffold_17"	26753895	26778865	"O88327"	"CTNL1_MOUSE"	"Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1)"	"GO:0005829; GO:0005856; GO:0005886; GO:0007155; GO:0007266; GO:0045296; GO:0051015"	"cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; actin filament binding [GO:0051015]; cadherin binding [GO:0045296]; cell adhesion [GO:0007155]; Rho protein signal transduction [GO:0007266]"
"PGEN_.00g336040"	0.0252880880272091	0.0155785657802694	0.233041206400064	0.717358511017823	0.458206726104249	"Scaffold_17"	26809399	26813144	NA	NA	NA	NA	NA
"PGEN_.00g337030"	0.00357293637425731	0.0343724926598771	0.545880840644473	0.689432698151453	0.904110378880166	"Scaffold_17"	29320344	29399120	"Q9W0S9"	"DIP2_DROME"	"Disco-interacting protein 2"	"GO:0003824; GO:0005634; GO:0007275"	"nucleus [GO:0005634]; catalytic activity [GO:0003824]; multicellular organism development [GO:0007275]"
"PGEN_.00g337830"	0.00250064755091613	1.58629387570592e-05	0.659470154552369	0.794103396394747	0.000717789351042154	"Scaffold_17"	31545329	31552546	NA	NA	NA	NA	NA
"PGEN_.00g337850"	2.87301764341427e-26	2.01489733035922e-09	0.149548760289907	0.717358511017823	9.09122196091229e-14	"Scaffold_17"	31636351	31656066	"Q8Q0U0"	"Y045_METMA"	"Putative ankyrin repeat protein MM_0045"	""	""
"PGEN_.00g342450"	2.31674095289775e-39	4.59225713500429e-13	1.40278884892431e-20	0.634989323220429	2.91036947200141e-20	"Scaffold_18"	9065419	9065829	NA	NA	NA	NA	NA
"PGEN_.00g345410"	1.98185988363822e-21	1.71703132242766e-162	1.02242792346964e-68	4.14342659247972e-07	5.67919862665163e-53	"Scaffold_18"	16460541	16500267	"Q29485"	"PLMN_ERIEU"	"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]"	"GO:0004252; GO:0005576; GO:0007596; GO:0042730; GO:0048771"	"extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]; blood coagulation [GO:0007596]; fibrinolysis [GO:0042730]; tissue remodeling [GO:0048771]"
