"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g284080"	1.51138215038351e-05	0.698748726025852	2.16309519682951e-13	"Scaffold_14"	19164984	19167683	NA	NA	NA	NA	NA
"PGEN_.00g332240"	2.45516206544044e-05	0.859597413096865	3.32841429608373e-13	"Scaffold_17"	15397223	15410451	NA	NA	NA	NA	NA
"PGEN_.00g232340"	3.76913784824275e-12	0.0125246904800798	2.78552848049891e-12	"Scaffold_11"	24120523	24179210	"Q8C0W1"	"ANMY1_MOUSE"	"Ankyrin repeat and MYND domain-containing protein 1"	"GO:0046872"	"metal ion binding [GO:0046872]"
"PGEN_.00g311750"	4.57000090505302e-09	0.00027198764726015	3.74688416315205e-12	"Scaffold_15"	37693159	37710893	NA	NA	NA	NA	NA
"PGEN_.00g271680"	4.42262010123756e-14	0.000485084221402946	4.08880574255561e-12	"Scaffold_13"	33018431	33030805	"Q5U504"	"KLH40_XENLA"	"Kelch-like protein 40 (Kelch repeat and BTB domain-containing protein 5)"	"GO:0005737; GO:0031397; GO:0031398; GO:0031463; GO:0031672; GO:0031674; GO:0032436; GO:0048741; GO:0098528"	"A band [GO:0031672]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; I band [GO:0031674]; negative regulation of protein ubiquitination [GO:0031397]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; skeletal muscle fiber development [GO:0048741]; skeletal muscle fiber differentiation [GO:0098528]"
"PGEN_.00g034500"	0.000190624302300185	0.395430148637166	5.02026203383189e-12	"Scaffold_02"	4049426	4050256	NA	NA	NA	NA	NA
"PGEN_.00g017070"	0.334712851533845	6.19417157666832e-07	7.91689619952913e-12	"Scaffold_01"	46195246	46202441	NA	NA	NA	NA	NA
"PGEN_.00g139560"	0.000313529746738533	0.123737982422903	1.91809658133796e-11	"Scaffold_06"	25734949	25736806	NA	NA	NA	NA	NA
"PGEN_.00g316040"	4.82543743380373e-17	9.07392821166048e-08	1.91809658133796e-11	"Scaffold_16"	438200	459444	NA	NA	NA	NA	NA
"PGEN_.00g038260"	0.0912155126747019	1.49493319012682e-39	2.32085496916331e-11	"Scaffold_02"	13711841	13715006	NA	NA	NA	NA	NA
"PGEN_.00g069610"	0.000144644115395024	0.00282750347505024	2.59508908651369e-11	"Scaffold_03"	32387002	32406962	NA	NA	NA	NA	NA
"PGEN_.00g348630"	0.402743195613688	1.72188312378244e-07	2.72033730564567e-11	"Scaffold_18"	25449228	25478297	"O08688"	"CAN5_MOUSE"	"Calpain-5 (EC 3.4.22.-) (New calpain 3) (nCL-3)"	"GO:0004198; GO:0005737; GO:0006508; GO:0009986; GO:0045202"	"cell surface [GO:0009986]; cytoplasm [GO:0005737]; synapse [GO:0045202]; calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; proteolysis [GO:0006508]"
"PGEN_.00g139540"	4.07777145671402e-09	0.156145790550324	3.57404847000573e-11	"Scaffold_06"	25730920	25732298	NA	NA	NA	NA	NA
"PGEN_.00g050170"	0.0122988265832504	0.735261932419261	4.77101314052893e-11	"Scaffold_02"	47298190	47299423	NA	NA	NA	NA	NA
"PGEN_.00g185930"	2.67815699025227e-52	7.45174369366425e-19	8.2690094718429e-11	"Scaffold_08"	46977668	46977979	NA	NA	NA	NA	NA
"PGEN_.00g150000"	1.11744811093604e-06	4.02670968014434e-11	2.4880437051519e-10	"Scaffold_06"	54115055	54118574	NA	NA	NA	NA	NA
"PGEN_.00g190430"	1.78042371068993e-06	5.43751877981233e-09	7.13610149754777e-10	"Scaffold_08"	59613122	59676228	"O75096"	"LRP4_HUMAN"	"Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"	"GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0016021; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0051290; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395"	"cell surface [GO:0009986]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]; synaptic membrane [GO:0097060]; apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]; amyloid-beta clearance by cellular catabolic process [GO:0150094]; dendrite morphogenesis [GO:0048813]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; protein heterotetramerization [GO:0051290]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; Wnt signaling pathway [GO:0016055]"
"PGEN_.00g004460"	0.461195392686506	0.314910735124238	1.15792760215324e-09	"Scaffold_01"	11427039	11435852	NA	NA	NA	NA	NA
"PGEN_.00g213350"	0.359930006418995	1.76493897431915e-20	1.16242473609187e-09	"Scaffold_10"	24367809	24391529	"Q5U3U3"	"CPT2_DANRE"	"Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)"	"GO:0004095; GO:0005739; GO:0005743; GO:0006635"	"mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; carnitine O-palmitoyltransferase activity [GO:0004095]; fatty acid beta-oxidation [GO:0006635]"
"PGEN_.00g076180"	4.50704695633396e-05	0.677303399392791	2.49134297273664e-09	"Scaffold_03"	51960428	51967440	"Q8JHV9"	"BIR7A_XENLA"	"Baculoviral IAP repeat-containing protein 7-A (EC 2.3.2.27) (E3 ubiquitin-protein ligase EIAP-A) (Embryonic/Egg IAP) (xEIAP/XLX) (Inhibitor of apoptosis-like protein) (IAP-like protein) (RING-type E3 ubiquitin transferase EIAP-A) (XIAP homolog XLX) (XLX)"	"GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865"	"cytoplasm [GO:0005737]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]; multicellular organism development [GO:0007275]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; protein autoubiquitination [GO:0051865]"
"PGEN_.00g017320"	0.0134026777318015	1.27753824225953e-09	3.14985863888405e-09	"Scaffold_01"	46778649	46781301	NA	NA	NA	NA	NA
"PGEN_.00g305680"	0.0153161923027104	0.191794819458757	3.49365845767882e-09	"Scaffold_15"	21853239	21888214	"O88873"	"GMEB2_RAT"	"Glucocorticoid modulatory element-binding protein 2 (GMEB-2)"	"GO:0000978; GO:0000981; GO:0001228; GO:0003713; GO:0005634; GO:0005737; GO:0006357; GO:0043565; GO:0045944; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]"
"PGEN_.00g080870"	0.0145382405460513	0.237955633026324	3.65376527610571e-09	"Scaffold_04"	6303439	6316236	NA	NA	NA	NA	NA
"PGEN_.00g263790"	0.482081601196047	0.581243406817477	3.82882964019241e-09	"Scaffold_13"	11481800	11500700	"Q9I926"	"FUCL6_ANGJA"	"Fucolectin-6"	"GO:0001868; GO:0005509; GO:0005615; GO:0010185; GO:0030246; GO:0042806; GO:0045088"	"extracellular space [GO:0005615]; calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; fucose binding [GO:0042806]; regulation of cellular defense response [GO:0010185]; regulation of complement activation, lectin pathway [GO:0001868]; regulation of innate immune response [GO:0045088]"
"PGEN_.00g242750"	0.00464502685265674	0.00181312170258801	5.37189771607897e-09	"Scaffold_12"	1179324	1252062	"A6H5Z3"	"EXC6B_MOUSE"	"Exocyst complex component 6B (Exocyst complex component Sec15B) (SEC15-like protein 2)"	"GO:0000145; GO:0006887; GO:0006893; GO:0006904"	"exocyst [GO:0000145]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; vesicle docking involved in exocytosis [GO:0006904]"
"PGEN_.00g160750"	0.0790594913016486	0.0202982527374641	1.05841343767528e-08	"Scaffold_07"	22118445	22131261	NA	NA	NA	NA	NA
"PGEN_.00g252700"	1.84444702566956e-06	0.190198447299144	1.11918630034627e-08	"Scaffold_12"	30351169	30367057	"Q9ESQ5"	"TRPM4_RAT"	"Transient receptor potential cation channel subfamily M member 4 (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4) (MLS2s) (Melastatin-like 2)"	"GO:0002250; GO:0002407; GO:0002724; GO:0005227; GO:0005262; GO:0005509; GO:0005516; GO:0005524; GO:0005623; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0006816; GO:0007204; GO:0008284; GO:0010460; GO:0016925; GO:0019722; GO:0030502; GO:0034706; GO:0035774; GO:0042310; GO:0043025; GO:0044214; GO:0045600; GO:0045668; GO:0045907; GO:0051289; GO:0071318; GO:0086045; GO:0086047; GO:0086048; GO:0086091; GO:0089717; GO:0090263; GO:0098662; GO:0098719; GO:0098911; GO:1903949; GO:1904179; GO:1904199"	"cell [GO:0005623]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; sodium channel complex [GO:0034706]; spanning component of membrane [GO:0089717]; spanning component of plasma membrane [GO:0044214]; ATP binding [GO:0005524]; calcium activated cation channel activity [GO:0005227]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calmodulin binding [GO:0005516]; adaptive immune response [GO:0002250]; calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to ATP [GO:0071318]; dendritic cell chemotaxis [GO:0002407]; inorganic cation transmembrane transport [GO:0098662]; membrane depolarization during AV node cell action potential [GO:0086045]; membrane depolarization during bundle of His cell action potential [GO:0086048]; membrane depolarization during Purkinje myocyte cell action potential [GO:0086047]; negative regulation of bone mineralization [GO:0030502]; negative regulation of osteoblast differentiation [GO:0045668]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of atrial cardiac muscle cell action potential [GO:1903949]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of heart rate [GO:0010460]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of regulation of vascular smooth muscle cell membrane depolarization [GO:1904199]; positive regulation of vasoconstriction [GO:0045907]; protein homotetramerization [GO:0051289]; protein sumoylation [GO:0016925]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of T cell cytokine production [GO:0002724]; regulation of ventricular cardiac muscle cell action potential [GO:0098911]; sodium ion import across plasma membrane [GO:0098719]; vasoconstriction [GO:0042310]"
"PGEN_.00g207530"	0.157730274205583	0.615909473364577	1.16310532916614e-08	"Scaffold_10"	9251922	9298180	"P74148"	"Y1388_SYNY3"	"Universal stress protein Sll1388 (USP Sll1388)"	""	""
"PGEN_.00g186290"	2.42634609159395e-08	0.453203400363245	1.72626831055716e-08	"Scaffold_08"	47925610	47932879	NA	NA	NA	NA	NA
"PGEN_.00g070620"	0.00214147670492852	0.461720433589208	1.75185182866285e-08	"Scaffold_03"	35233150	35250484	"O96790"	"DPGN_DIPMA"	"Serine protease inhibitor dipetalogastin (Dipetalin) (Fragment)"	"GO:0004867; GO:0005576; GO:0050819"	"extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]; negative regulation of coagulation [GO:0050819]"
"PGEN_.00g105850"	0.0948107266203017	4.2573204864287e-10	2.42909338209826e-08	"Scaffold_05"	5800700	5802196	NA	NA	NA	NA	NA
"PGEN_.00g147090"	0.00242655024459626	0.944359184812895	3.2042151417379e-08	"Scaffold_06"	46418832	46437930	NA	NA	NA	NA	NA
"PGEN_.00g073580"	0.265948515821603	0.0899267669831178	3.51522634915548e-08	"Scaffold_03"	43761204	43771849	NA	NA	NA	NA	NA
"PGEN_.00g136060"	0.400590327704019	0.483620311487436	5.7609014882408e-08	"Scaffold_06"	17698759	17724650	"Q9C5D2"	"FBL4_ARATH"	"F-box/LRR-repeat protein 4 (AtFBL4)"	"GO:0006289; GO:0006511; GO:0010225; GO:0016567; GO:0019005; GO:0031146"	"SCF ubiquitin ligase complex [GO:0019005]; nucleotide-excision repair [GO:0006289]; protein ubiquitination [GO:0016567]; response to UV-C [GO:0010225]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]"
"PGEN_.00g032730"	0.00238032440820857	0.48505209663346	6.24792851281504e-08	"Scaffold_01"	88433511	88434919	"Q552Z2"	"FNKE_DICDI"	"Probable serine/threonine-protein kinase fnkE (EC 2.7.11.1) (FNIP repeat-containing protein E)"	"GO:0004674; GO:0005524; GO:0046872"	"ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]"
"PGEN_.00g057380"	0.310358717401567	7.30328226628941e-12	6.60436949101386e-08	"Scaffold_02"	67898208	67904591	"Q9ESD1"	"PRSS8_MOUSE"	"Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]"	"GO:0004252; GO:0005615; GO:0005886; GO:0010765; GO:0016021; GO:0017080; GO:0019897; GO:0045121; GO:0046658; GO:0070633; GO:1902307"	"anchored component of plasma membrane [GO:0046658]; extracellular space [GO:0005615]; extrinsic component of plasma membrane [GO:0019897]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; sodium channel regulator activity [GO:0017080]; positive regulation of sodium ion transmembrane transport [GO:1902307]; positive regulation of sodium ion transport [GO:0010765]; transepithelial transport [GO:0070633]"
"PGEN_.00g277700"	0.0159637628268782	0.0751775837562471	6.61732033403694e-08	"Scaffold_14"	4004597	4007359	NA	NA	NA	NA	NA
"PGEN_.00g153440"	6.84830894587353e-19	2.59581582735686e-07	6.67787014226734e-08	"Scaffold_07"	1957825	2067352	"O77245"	"E75_METEN"	"Nuclear hormone receptor E75 (Nuclear receptor subfamily 1 group D member 3)"	"GO:0003700; GO:0003707; GO:0005634; GO:0008270; GO:0043565"	"nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]"
"PGEN_.00g092010"	0.00105713928222354	0.663618016135141	7.75418638031046e-08	"Scaffold_04"	34431632	34477799	"P51816"	"AFF2_HUMAN"	"AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"	"GO:0002151; GO:0005634; GO:0006355; GO:0006397; GO:0007420; GO:0007611; GO:0008380; GO:0010468; GO:0010629; GO:0016607; GO:0035063; GO:0043484"	"nuclear speck [GO:0016607]; nucleus [GO:0005634]; G-quadruplex RNA binding [GO:0002151]; brain development [GO:0007420]; learning or memory [GO:0007611]; mRNA processing [GO:0006397]; negative regulation of gene expression [GO:0010629]; nuclear speck organization [GO:0035063]; regulation of gene expression [GO:0010468]; regulation of RNA splicing [GO:0043484]; regulation of transcription, DNA-templated [GO:0006355]; RNA splicing [GO:0008380]"
"PGEN_.00g228070"	0.529461758155989	0.954687641489269	7.78396200029728e-08	"Scaffold_11"	10700226	10712002	NA	NA	NA	NA	NA
"PGEN_.00g234920"	6.47449880113536e-06	0.160760371715348	7.78396200029728e-08	"Scaffold_11"	30429298	30430197	NA	NA	NA	NA	NA
"PGEN_.00g010610"	1.78042371068993e-06	0.00748487336493934	8.35385281140744e-08	"Scaffold_01"	28029819	28037595	"O75581"	"LRP6_HUMAN"	"Low-density lipoprotein receptor-related protein 6 (LRP-6)"	"GO:0001702; GO:0001843; GO:0001933; GO:0003344; GO:0005041; GO:0005102; GO:0005109; GO:0005576; GO:0005623; GO:0005783; GO:0005886; GO:0005901; GO:0006469; GO:0007204; GO:0007268; GO:0009880; GO:0009952; GO:0009986; GO:0014029; GO:0014033; GO:0016021; GO:0016055; GO:0017147; GO:0019210; GO:0019534; GO:0021587; GO:0021794; GO:0021987; GO:0030326; GO:0030901; GO:0030917; GO:0031410; GO:0031901; GO:0034185; GO:0034392; GO:0035261; GO:0042475; GO:0042802; GO:0042803; GO:0042813; GO:0043025; GO:0043434; GO:0044335; GO:0044340; GO:0045202; GO:0045787; GO:0045893; GO:0045944; GO:0046849; GO:0048596; GO:0051091; GO:0060021; GO:0060026; GO:0060059; GO:0060070; GO:0060325; GO:0060349; GO:0060444; GO:0060535; GO:0071397; GO:0071542; GO:0071901; GO:0071936; GO:0072659; GO:0090009; GO:0090090; GO:0090118; GO:0090244; GO:0090245; GO:0098609; GO:1904886; GO:1904928; GO:1904948; GO:1904953; GO:1990851; GO:1990909"	"caveola [GO:0005901]; cell [GO:0005623]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; early endosome membrane [GO:0031901]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; synapse [GO:0045202]; Wnt signalosome [GO:1990909]; Wnt-Frizzled-LRP5/6 complex [GO:1990851]; apolipoprotein binding [GO:0034185]; coreceptor activity involved in canonical Wnt signaling pathway [GO:1904928]; coreceptor activity involved in Wnt signaling pathway [GO:0071936]; frizzled binding [GO:0005109]; identical protein binding [GO:0042802]; kinase inhibitor activity [GO:0019210]; low-density lipoprotein particle receptor activity [GO:0005041]; protein homodimerization activity [GO:0042803]; signaling receptor binding [GO:0005102]; toxin transmembrane transporter activity [GO:0019534]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]; anterior/posterior pattern specification [GO:0009952]; axis elongation involved in somitogenesis [GO:0090245]; beta-catenin destruction complex disassembly [GO:1904886]; bone morphogenesis [GO:0060349]; bone remodeling [GO:0046849]; branching involved in mammary gland duct morphogenesis [GO:0060444]; canonical Wnt signaling pathway [GO:0060070]; canonical Wnt signaling pathway involved in neural crest cell differentiation [GO:0044335]; canonical Wnt signaling pathway involved in regulation of cell proliferation [GO:0044340]; cell-cell adhesion [GO:0098609]; cellular response to cholesterol [GO:0071397]; cerebellum morphogenesis [GO:0021587]; cerebral cortex development [GO:0021987]; chemical synaptic transmission [GO:0007268]; convergent extension [GO:0060026]; dopaminergic neuron differentiation [GO:0071542]; embryonic camera-type eye morphogenesis [GO:0048596]; embryonic limb morphogenesis [GO:0030326]; embryonic pattern specification [GO:0009880]; embryonic retina morphogenesis in camera-type eye [GO:0060059]; external genitalia morphogenesis [GO:0035261]; face morphogenesis [GO:0060325]; gastrulation with mouth forming second [GO:0001702]; midbrain development [GO:0030901]; midbrain dopaminergic neuron differentiation [GO:1904948]; midbrain-hindbrain boundary development [GO:0030917]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of protein serine/threonine kinase activity [GO:0071901]; negative regulation of smooth muscle cell apoptotic process [GO:0034392]; neural crest cell differentiation [GO:0014033]; neural crest formation [GO:0014029]; neural tube closure [GO:0001843]; odontogenesis of dentin-containing tooth [GO:0042475]; pericardium morphogenesis [GO:0003344]; positive regulation of cell cycle [GO:0045787]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; primitive streak formation [GO:0090009]; protein localization to plasma membrane [GO:0072659]; receptor-mediated endocytosis involved in cholesterol transport [GO:0090118]; response to peptide hormone [GO:0043434]; roof of mouth development [GO:0060021]; thalamus development [GO:0021794]; trachea cartilage morphogenesis [GO:0060535]; Wnt signaling pathway [GO:0016055]; Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation [GO:1904953]; Wnt signaling pathway involved in somitogenesis [GO:0090244]"
